cod,bandgap_energy_ev,group
4101913,2.0591,train
2016514,2.32993,train
2219176,2.8555,train
2203730,2.9002,train
1515588,1.96456,train
2222472,1.2311,train
2223062,2.32899,train
7109725,2.86855,train
7225364,2.1787,train
1506512,2.69735,train
1507372,3.4648,train
7150683,1.19088,train
4064888,1.75959,train
7151832,1.70966,train
4062858,3.22445,train
4072129,2.52894,train
4024154,3.65561,train
2230179,4.3145,train
4029638,3.53718,train
4022212,3.5477,train
1529864,3.70127,train
2240794,2.37764,train
1519975,3.95256,train
7100848,1.53538,train
2209780,3.75482,train
4076366,3.24095,train
2211400,2.62296,train
2236488,3.85919,train
4061572,2.06289,train
4110934,2.76012,train
2213958,2.61584,train
7025746,1.85408,train
2204529,4.45778,train
4026516,3.5299,train
7218991,1.71573,train
2105103,5.15756,train
4079121,2.29944,train
2225295,3.00971,train
2013049,6.03144,train
4027046,3.6746,train
2203869,2.90848,train
1504731,3.71504,train
4022116,3.09505,train
2004707,4.96888,train
2005358,3.16637,train
2212872,3.49297,train
4066090,2.78925,train
7216293,3.70466,train
7002493,2.49541,train
7216050,5.58896,train
2008019,4.3414,train
4060461,1.65111,train
4077541,2.39915,train
2221754,2.95865,train
2239379,2.12216,train
2205468,3.20557,train
7215530,2.92724,train
2016796,4.34885,train
2208907,3.10734,train
4023693,3.36155,train
7151154,4.20507,train
4078315,3.33726,train
2000102,2.1041,train
4081765,1.87717,train
4028045,2.65403,train
2212869,3.68405,train
4020201,1.66158,train
1504706,4.19002,train
2214141,4.08828,train
4104609,4.62672,train
2010991,2.35055,train
2216348,2.81311,train
7154497,2.7343,train
2009805,2.97938,train
4124310,3.00547,train
7152590,3.57732,train
2105651,4.45832,train
4064956,2.88849,train
1519698,4.38651,train
7207272,2.46884,train
2017637,2.95109,train
2221528,2.773,train
1502939,2.80545,train
2010186,5.06329,train
1502463,3.47047,train
4027223,3.0731,train
2207958,2.98079,train
4029472,1.7946,train
7206435,2.65909,train
4029563,3.60032,train
2008322,3.03143,train
2215161,2.73961,train
4020459,3.45767,train
4026425,3.01449,train
4029004,3.61501,train
2208852,4.74654,train
7223231,3.09376,train
2240692,2.58393,train
2217314,3.68138,train
4113696,2.12355,train
2241839,2.39723,train
1504305,2.11255,train
7204358,5.0554,train
7053847,1.63741,train
4020805,3.7304,train
1504141,2.5027,train
4024390,2.86196,train
4029061,3.32706,train
1529880,4.13443,train
4002212,4.71987,train
4022055,1.88389,train
2227893,4.44258,train
1507845,1.68265,train
2018802,2.87366,train
4083045,3.00182,train
2105563,1.9948,train
4027999,2.98319,train
2003561,3.04343,train
4109988,2.72597,train
2235795,3.11804,train
7208257,3.02002,train
7152119,5.63294,train
2003407,3.90262,train
7224034,3.78654,train
1543571,3.26266,train
4072502,3.88601,train
1518057,2.65336,train
1542890,2.834,train
4024479,4.30194,train
2219034,3.86262,train
4512799,3.68087,train
2201656,1.72117,train
2237844,3.68534,train
7208573,2.68973,train
1504140,2.51219,train
7205282,2.32377,train
2213863,3.17847,train
7103362,5.09594,train
4028815,3.66567,train
7203668,3.13496,train
4026542,3.14515,train
1504777,1.44802,train
4063080,2.58979,train
2006892,5.71934,train
4113023,3.75283,train
2215154,3.06079,train
7027128,3.4446,train
7150837,3.22177,train
4027398,2.16161,train
7117267,3.9168,train
4024030,3.14111,train
7208832,3.56625,train
4021738,5.22209,train
2104162,4.68261,train
1504764,3.67211,train
7152291,4.39781,train
7202959,2.22772,train
4067277,2.38343,train
4062959,3.12654,train
4025174,2.91752,train
2005729,4.73369,train
4101605,1.98075,train
7209640,3.5794,train
2201459,2.4109,train
7151929,2.95747,train
2014647,1.71406,train
2230269,2.58508,train
4078073,3.26276,train
7204294,1.79055,train
2012927,4.69551,train
2103832,2.28653,train
1543474,2.58625,train
7150709,2.98258,train
4026490,3.1981,train
7052848,3.44512,train
2004301,4.14193,train
2218392,3.97235,train
1511807,8.5357,train
4021836,3.7551,train
4022622,2.88901,train
4115087,3.78946,train
2014562,3.09518,train
1540617,2.54073,train
2221229,1.97968,train
7153038,3.23752,train
7152950,0.67687,train
7153597,2.41234,train
4026682,2.893,train
7001850,3.12757,train
2216596,2.87763,train
2201584,2.327,train
1514978,2.77593,train
7153071,2.30099,train
2213734,2.96609,train
1504927,3.56574,train
1506771,1.98621,train
2104099,2.07908,train
1506928,3.6867,train
4029087,3.07103,train
2217301,2.59582,train
2004632,4.96322,train
2222226,3.00542,train
2005693,2.76684,train
1503824,2.44643,train
2203246,2.695,train
2102312,3.78103,train
2210111,2.91542,train
4024498,2.66281,train
2204620,2.17092,train
1507030,3.66935,train
2237792,4.06179,train
7154016,2.3886,train
4341214,3.73788,train
4060965,3.10655,train
8000109,5.1846,train
2102175,3.80974,train
4507474,4.39392,train
7206248,2.50805,train
4022432,2.79288,train
1544224,5.7405,train
4109226,3.7136,train
2000724,1.0137,train
4023611,2.80578,train
2239199,2.13482,train
4079067,2.78862,train
7219071,1.74558,train
2005305,2.63388,train
2203549,2.94083,train
2217820,1.62251,train
7051843,3.3526,train
4077849,1.85856,train
4029100,1.47,train
7204680,3.24023,train
7153202,2.55898,train
4067316,2.45941,train
2000438,1.97248,train
2000234,3.28737,train
4101208,3.85576,train
4072888,2.81301,train
7221735,1.0585,train
1507672,4.05656,train
2105564,1.9786,train
7150980,2.79869,train
2203034,2.35412,train
2220709,3.74456,train
7050194,3.42911,train
1519759,3.61576,train
2013721,2.88187,train
2009862,3.08124,train
4072075,4.30716,train
2013805,2.09532,train
2201974,3.31076,train
4313495,2.01725,train
7221737,1.22397,train
7109422,1.9501,train
4020332,3.8291,train
1518280,4.5674,train
2012265,2.0099,train
4022421,2.32448,train
4024947,4.98872,train
4023165,4.53629,train
2208211,3.94641,train
7216973,2.1688,train
2204617,2.55784,train
7211955,1.92422,train
4071491,2.60846,train
2230945,3.78048,train
7028178,3.22407,train
7052088,2.63784,train
1517084,4.1869,train
2201045,3.30032,train
4029970,2.51541,train
7204140,3.05476,train
2217941,3.09357,train
4025258,5.36155,train
2015488,3.01969,train
7117157,3.83404,train
1518842,3.59603,train
2008279,3.98433,train
1505321,3.21484,train
7210454,3.68566,train
2015083,4.14785,train
4028512,2.49331,train
7153588,1.72868,train
2226108,2.27182,train
7102297,0.68268,train
4507555,4.25523,train
4023163,3.85616,train
2234046,2.47719,train
2236498,2.71962,train
2010287,1.05618,train
4081081,2.31799,train
7114937,5.84783,train
2014473,2.88947,train
7153474,3.2044,train
7153244,1.57947,train
4025619,2.457,train
4022257,4.2297,train
2103064,2.06543,train
7155052,2.90269,train
2008778,4.7388,train
7212975,1.7173,train
1503104,3.72629,train
4072979,3.82573,train
7036496,3.32974,train
1513507,3.4358,train
4329163,2.56636,train
8100395,3.88506,train
1506468,3.04595,train
4022047,3.2844,train
2220430,4.53025,train
2219723,3.38673,train
4112264,1.6298,train
4020302,3.39056,train
7012290,4.88079,train
2007503,2.19635,train
7200791,2.80536,train
2210907,3.32873,train
2234562,3.02229,train
1513536,4.37194,train
2209916,2.12512,train
2224883,1.829,train
1511795,2.23526,train
2240986,2.88911,train
2013508,4.17849,train
2226190,4.03308,train
7152239,3.6826,train
2230685,2.69063,train
4103439,5.09467,train
4062865,3.39473,train
4320623,4.63337,train
7204119,1.45107,train
7206037,4.27507,train
4079912,3.69061,train
1516780,2.31599,train
1542954,1.76501,train
2234224,3.37604,train
4315961,4.9763,train
4503995,2.80065,train
2234380,3.21809,train
2202357,2.85399,train
4123281,3.5279,train
2215056,2.07742,train
2201333,3.46785,train
2210262,1.704,train
4114092,2.93478,train
4022981,2.11111,train
7221733,1.30742,train
4066106,3.83173,train
4024043,2.7944,train
2003112,5.15454,train
4082336,2.82803,train
4085114,2.89658,train
1502488,2.03474,train
4504975,2.49179,train
4083388,2.85402,train
2236315,4.07808,train
2205814,2.35374,train
4069975,2.50806,train
4025480,2.21082,train
2218675,3.61518,train
4109054,2.55085,train
2216875,1.9858,train
4339877,0.0,train
2220438,1.88625,train
7111220,3.67591,train
7035974,3.65185,train
2006300,3.24016,train
7024567,3.67552,train
4304452,1.3891,train
4083772,3.70813,train
4069198,1.70764,train
7115491,2.99208,train
2203255,4.29727,train
2206070,1.45451,train
2206014,3.42729,train
2000856,4.30872,train
4024935,3.43889,train
2012054,2.63555,train
1504872,4.99741,train
4031850,1.54172,train
5000049,3.7545,train
1516413,2.66508,train
7151708,2.2983,train
4076188,2.39144,train
1507883,2.32667,train
2219013,2.4429,train
1100244,3.37934,train
1506854,3.2487,train
7111226,5.06687,train
2017882,3.4011,train
7218766,2.38267,train
1517449,3.00756,train
4115944,1.40784,train
2201020,3.81626,train
9011066,2.0273,train
4109830,2.73829,train
2201185,3.35476,train
2236500,2.00751,train
4074710,2.30968,train
4026402,4.45518,train
7151237,3.3218,train
1507464,2.25349,train
1543084,2.7203,train
4030931,2.9975,train
4083773,3.57159,train
4114024,3.999,train
4504086,4.45054,train
4513700,2.64217,train
2221614,3.43542,train
2203979,4.65799,train
4107915,2.55329,train
3500015,5.82108,train
1505490,3.45067,train
2220355,2.93584,train
4111838,3.74463,train
7152099,2.9513,train
2200997,2.7721,train
4111423,3.628,train
4109971,5.13548,train
4023176,3.67242,train
4022736,1.5754,train
7212661,3.29548,train
7050959,5.44059,train
1518486,1.97551,train
7153810,2.15602,train
7150548,3.29957,train
4504367,3.8412,train
7219794,2.46222,train
7221576,2.39673,train
7221738,1.20531,train
7017475,2.23057,train
4025587,3.64279,train
2016475,1.3857,train
2001328,4.07093,train
2000903,4.2063,train
2216419,2.15486,train
2011042,4.15441,train
7153368,3.99285,train
2223687,2.61719,train
4318458,3.36307,train
4081861,3.58518,train
2005314,4.23273,train
7152908,3.24616,train
7154912,2.76651,train
2014251,3.73845,train
2206663,2.87111,train
2235597,2.43065,train
4022891,2.25923,train
4024099,3.96663,train
4025203,3.64868,train
2204619,2.71818,train
7219828,3.64087,train
2231700,1.91328,train
7153549,4.30943,train
2236787,2.3822,train
4108456,4.2364,train
2229768,3.45711,train
2206688,3.31649,train
4113698,4.5388,train
7055756,2.52766,train
7151895,3.59214,train
2300270,2.29372,train
7210185,1.36349,train
4079274,1.37585,train
7106100,3.51731,train
2223476,5.24002,train
2013804,1.66427,train
7005721,1.90161,train
2229099,2.63788,train
4073892,2.21976,train
4030563,2.4389,train
8100612,1.62572,train
4504099,3.19668,train
4078909,4.18464,train
7150667,2.60248,train
2226600,2.73118,train
7153631,2.7644,train
4024216,2.6099,train
1501800,2.76229,train
4077285,1.73122,train
2311082,3.21012,train
4085650,2.34117,train
1502260,3.15874,train
2101708,3.53468,train
1505313,3.7611,train
1512588,3.59586,train
1516703,2.11323,train
4023268,2.5846,train
2203995,2.32885,train
4028873,3.00638,train
1543061,4.4987,train
7008282,2.8651,train
7051401,2.01539,train
7152284,3.36233,train
4508471,3.13784,train
7151496,2.86374,train
4067490,1.96334,train
2003706,2.3632,train
4025820,4.40241,train
7213267,1.06664,train
2238508,3.5855,train
2206427,3.43239,train
1508794,2.6697,train
7206441,5.00494,train
7109310,1.51551,train
4102576,3.28067,train
4062626,1.12307,train
4112696,2.37829,train
7152065,3.54383,train
2219899,2.72379,train
4025433,2.797,train
2235292,2.68841,train
7225200,2.39202,train
7152166,1.88718,train
1515315,3.48523,train
1502916,4.44759,train
7221739,1.2226,train
2014884,5.90619,train
7204391,4.08346,train
4027961,2.62453,train
2017399,2.62869,train
4031059,3.93652,train
2222930,3.88513,train
4081241,4.1759,train
4104584,2.86351,train
2223832,2.01349,train
7200727,2.44239,train
1511796,1.85809,train
4108947,2.89927,train
2013103,1.88949,train
4117387,4.097,train
7115466,1.93637,train
2100666,4.59381,train
2310003,5.14062,train
4062227,2.8314,train
7050364,2.77101,train
4028846,2.93091,train
2105466,4.35798,train
4112822,3.85475,train
1505538,3.37043,train
4026146,2.73228,train
4502718,2.36079,train
2203183,2.80123,train
7054788,3.5996,train
4022776,4.515,train
7220777,3.42034,train
4117436,1.61999,train
4312367,2.86889,train
4021364,2.52668,train
2018248,3.04265,train
4121851,1.72945,train
2237415,3.67256,train
7051153,4.90219,train
8102880,2.90538,train
2222781,1.92594,train
7054626,3.58496,train
2238806,4.13523,train
2227385,2.49107,train
4026862,3.33261,train
7007271,3.03089,train
7150070,2.06739,train
7100474,2.86227,train
4071149,2.50989,train
1506563,4.4182,train
2232430,2.87618,train
1506736,5.18424,train
7116256,3.16824,train
2010775,2.23344,train
1506676,2.85179,train
4024607,3.73642,train
2011125,2.85535,train
2232834,3.9473,train
7050550,2.54922,train
7028419,2.5359,train
1506852,1.5279,train
7150855,2.74172,train
4023034,2.76359,train
2001050,2.94969,train
2003736,2.09311,train
2216450,2.2135,train
2104878,4.15994,train
7154587,2.90124,train
1520519,2.84754,train
4103814,3.11649,train
2233803,2.45424,train
2004083,3.70306,train
2212111,1.58525,train
1503380,2.496,train
4027448,1.84215,train
2219461,3.91737,train
4073297,2.56566,train
1508395,3.42728,train
2228714,1.31706,train
2239456,2.6415,train
4000000,2.25295,train
2103487,1.7732,train
4068946,3.64466,train
2010292,2.32287,train
2222340,3.87,train
4031289,2.24822,train
2200295,4.66593,train
7020143,3.58328,train
2010263,2.31949,train
4081211,2.17811,train
2203406,2.33053,train
2239861,3.06327,train
2211074,3.13074,train
4109802,3.7425,train
1504685,1.801,train
7054714,3.97907,train
2206120,2.66823,train
7054724,4.04306,train
1507077,3.67533,train
4507012,1.87157,train
7152910,2.5287,train
1508691,3.68226,train
1542454,3.79695,train
1512073,2.4221,train
1511811,8.10942,train
2007632,2.30092,train
1518655,3.177,train
4082335,1.89648,train
4028710,4.98922,train
7007145,2.74021,train
2235867,0.92461,train
4029298,4.08656,train
4507232,3.7507,train
2235656,3.42515,train
4078141,3.28927,train
2105620,2.16581,train
2207080,3.78877,train
2004403,1.93197,train
7035356,2.72211,train
7004673,1.78239,train
1508831,2.50085,train
1517395,3.923,train
7205503,2.38658,train
4083084,2.13986,train
4505019,4.90792,train
7050901,3.69852,train
2012932,3.73917,train
7017480,2.21619,train
7035080,3.0919,train
2013350,2.9176,train
4027964,3.53436,train
8102742,2.76178,train
2204075,2.48345,train
1504044,2.40843,train
2016609,1.72018,train
2020461,2.95887,train
7038684,1.68119,train
4501567,1.82164,train
4026074,2.7037,train
7150568,2.23789,train
2201354,3.84863,train
4026494,4.38331,train
1516008,3.29825,train
2224407,1.78076,train
4000461,3.38374,train
7106822,2.34372,train
4021956,4.87966,train
2235211,3.4443,train
7202393,3.399,train
1504879,3.00792,train
7154383,2.63452,train
7150430,2.89825,train
2019190,2.83064,train
7052010,3.15424,train
2010425,3.72844,train
2215420,2.61009,train
2011433,4.42495,train
2216172,2.04906,train
1517120,2.22199,train
7152138,2.92047,train
2219876,1.14639,train
4510383,2.82227,train
2210903,3.94091,train
4084202,3.10019,train
4313816,4.0831,train
2100841,5.68998,train
4122417,3.68919,train
4501138,3.59439,train
1518934,2.80611,train
2208049,2.33547,train
7154421,3.8941,train
1504350,5.35005,train
2221654,1.1153,train
2001537,2.01263,train
2010583,3.79886,train
7100209,3.19593,train
7153099,2.29878,train
2234771,2.86789,train
4116145,5.23763,train
7100695,2.33015,train
2206260,1.39191,train
2008583,2.8893,train
4302585,4.02246,train
2228774,2.59815,train
1504380,3.07499,train
2009722,2.32327,train
2240247,3.19701,train
2104100,2.67715,train
7153981,2.85323,train
4077573,2.0394,train
2203329,3.3653,train
4073033,2.42544,train
2204560,4.70756,train
4063305,4.21706,train
1543259,2.51222,train
2226260,2.83576,train
7051298,2.66547,train
4023683,1.60831,train
4021076,3.56684,train
2222445,2.58804,train
4073322,2.1048,train
4311499,2.9534,train
4027533,3.01375,train
7114064,4.28842,train
4029842,1.24663,train
4084629,1.92017,train
4071412,2.44679,train
2224930,3.39764,train
4312213,1.93394,train
1508952,3.1211,train
2017852,2.55774,train
2213800,2.77438,train
4026407,3.36745,train
4507999,5.13467,train
2211775,3.4037,train
2212192,2.37776,train
7022129,1.8858,train
4113384,5.11261,train
4024161,3.01871,train
2017386,3.31025,train
4083164,2.8372,train
2239453,1.14732,train
4020354,2.70146,train
7202526,5.61699,train
4503807,1.65994,train
2227703,1.99816,train
2101397,3.34066,train
4062528,2.76958,train
2009910,3.61418,train
1507604,2.82945,train
1501810,2.53137,train
1518420,3.808,train
2224495,1.121,train
4101236,3.53715,train
4503931,3.79083,train
2010352,4.3988,train
7153552,3.17658,train
7152977,3.58059,train
4085077,1.95498,train
7113282,3.3084,train
4026036,4.78237,train
4060149,3.09069,train
4085007,1.61068,train
4030892,2.75476,train
7209248,3.67546,train
1505888,1.63948,train
7222255,2.77257,train
2222905,3.12481,train
2004735,1.7044,train
7152125,5.61904,train
4504006,2.76491,train
1518274,3.74498,train
4085945,3.59801,train
2231273,2.68286,train
2236039,3.46377,train
1503522,1.79937,train
1518961,2.00846,train
2007153,2.75434,train
4317418,2.1739,train
7205400,4.81969,train
4511395,3.71076,train
1544069,1.8425,train
2003309,3.02993,train
4023957,3.41483,train
4060772,3.6249,train
2102074,3.31563,train
4324922,4.02432,train
2006145,4.7458,train
4061653,3.26173,train
1503011,2.94407,train
7153045,3.43874,train
7053686,2.90454,train
2214780,4.36772,train
2222601,4.2578,train
4071997,2.1736,train
2226346,2.05495,train
2017829,3.16113,train
7103471,3.33443,train
